key,text,status,cdn_status,bytes,needs_purge,reason,attempts,provider
elevenlabs|el:lily|0.85||pouch,pouch,created,200,19584,no,,1,openai
elevenlabs|el:lily|0.7||pouch,pouch,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||golf,golf,created,200,41088,no,,1,openai
elevenlabs|el:lily|0.7||golf,golf,created,200,38016,no,,1,openai
elevenlabs|el:lily|0.85||pitch,pitch,created,200,21504,no,,1,openai
elevenlabs|el:lily|0.7||pitch,pitch,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||entitle,entitle,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.7||entitle,entitle,created,200,31488,no,,1,openai
elevenlabs|el:lily|0.85||sponsor,sponsor,created,200,22272,no,,1,openai
elevenlabs|el:lily|0.7||sponsor,sponsor,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||getaway,getaway,created,200,19584,no,,1,openai
elevenlabs|el:lily|0.7||getaway,getaway,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.85||coverage,coverage,created,200,46848,no,,1,openai
elevenlabs|el:lily|0.7||coverage,coverage,created,200,25344,no,,1,openai
elevenlabs|el:lily|0.85||directory,directory,created,200,37632,no,,1,openai
elevenlabs|el:lily|0.7||directory,directory,created,200,28800,no,,1,openai
elevenlabs|el:lily|0.85||exploit,exploit,created,200,25344,no,,1,openai
elevenlabs|el:lily|0.7||exploit,exploit,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.85||extend,extend,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.7||extend,extend,created,200,42624,no,,1,openai
elevenlabs|el:lily|0.85||fleet,fleet,created,200,22272,no,,1,openai
elevenlabs|el:lily|0.7||fleet,fleet,created,200,48384,no,,1,openai
elevenlabs|el:lily|0.85||gallon,gallon,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.7||gallon,gallon,created,200,28800,no,,1,openai
elevenlabs|el:lily|0.85||league,league,created,200,26112,no,,1,openai
elevenlabs|el:lily|0.7||league,league,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.85||log,log,created,200,22272,no,,1,openai
elevenlabs|el:lily|0.7||log,log,created,200,51840,no,,1,openai
elevenlabs|el:lily|0.85||manned,manned,created,200,21504,no,,1,openai
elevenlabs|el:lily|0.7||manned,manned,created,200,20736,no,,1,openai
elevenlabs|el:lily|0.85||marine,marine,created,200,20352,no,,1,openai
elevenlabs|el:lily|0.7||marine,marine,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.85||maritime,maritime,created,200,48000,no,,1,openai
elevenlabs|el:lily|0.7||maritime,maritime,created,200,28800,no,,1,openai
elevenlabs|el:lily|0.85||meanwhile,meanwhile,created,200,35328,no,,1,openai
elevenlabs|el:lily|0.7||meanwhile,meanwhile,created,200,31488,no,,1,openai
elevenlabs|el:lily|0.85||merchant,merchant,created,200,24192,no,,1,openai
elevenlabs|el:lily|0.7||merchant,merchant,created,200,25344,no,,1,openai
elevenlabs|el:lily|0.85||mercy,mercy,created,200,21504,no,,1,openai
elevenlabs|el:lily|0.7||mercy,mercy,created,200,25344,no,,1,openai
elevenlabs|el:lily|0.85||migration,migration,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.7||migration,migration,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.85||murder,murder,created,200,27264,no,,1,openai
elevenlabs|el:lily|0.7||murder,murder,created,200,56448,no,,1,openai
elevenlabs|el:lily|0.85||negotiate,negotiate,created,200,52224,no,,1,openai
elevenlabs|el:lily|0.7||negotiate,negotiate,created,200,28800,no,,1,openai
elevenlabs|el:lily|0.85||opponent,opponent,created,200,46848,no,,1,openai
elevenlabs|el:lily|0.7||opponent,opponent,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||politics,politics,created,200,20352,no,,1,openai
elevenlabs|el:lily|0.7||politics,politics,created,200,25344,no,,1,openai
elevenlabs|el:lily|0.85||possession,possession,created,200,29184,no,,1,openai
elevenlabs|el:lily|0.7||possession,possession,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.85||profession,profession,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.7||profession,profession,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.85||royal,royal,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.7||royal,royal,created,200,23424,no,,1,openai
elevenlabs|el:lily|0.85||spice,spice,created,200,57984,no,,1,openai
elevenlabs|el:lily|0.7||spice,spice,created,200,62208,no,,1,openai
elevenlabs|el:lily|0.85||tax,tax,created,200,19584,no,,1,openai
elevenlabs|el:lily|0.7||tax,tax,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.85||tournament,tournament,created,200,31872,no,,1,openai
elevenlabs|el:lily|0.7||tournament,tournament,created,200,25344,no,,1,openai
elevenlabs|el:lily|0.85||withdraw,withdraw,created,200,25344,no,,1,openai
elevenlabs|el:lily|0.7||withdraw,withdraw,created,200,43776,no,,1,openai
elevenlabs|el:lily|0.85||vessel,vessel,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.7||vessel,vessel,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.85||overfishing,overfishing,created,200,41088,no,,1,openai
elevenlabs|el:lily|0.7||overfishing,overfishing,created,200,42624,no,,1,openai
elevenlabs|el:lily|0.85||ban,ban,created,200,17664,no,,1,openai
elevenlabs|el:lily|0.7||ban,ban,created,200,22272,no,,1,openai
elevenlabs|el:lily|0.85||parcel,parcel,created,200,18816,no,,1,openai
elevenlabs|el:lily|0.7||parcel,parcel,created,200,43776,no,,1,openai
elevenlabs|el:lily|0.85||secondary,secondary,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.7||secondary,secondary,created,200,36096,no,,1,openai
elevenlabs|el:lily|0.85||tablet,tablet,created,200,23424,no,,1,openai
elevenlabs|el:lily|0.7||tablet,tablet,created,200,28800,no,,1,openai
elevenlabs|el:lily|0.85||rubber,rubber,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.7||rubber,rubber,created,200,24576,no,,1,openai
elevenlabs|el:lily|0.85||rigid,rigid,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.7||rigid,rigid,created,200,22272,no,,1,openai
elevenlabs|el:lily|0.85||privilege,privilege,created,200,27264,no,,1,openai
elevenlabs|el:lily|0.7||privilege,privilege,created,200,52992,no,,1,openai
elevenlabs|el:lily|0.85||housing,housing,created,200,24192,no,,1,openai
elevenlabs|el:lily|0.7||housing,housing,created,200,48384,no,,1,openai
elevenlabs|el:lily|0.85||leftover,leftover,created,200,31872,no,,1,openai
elevenlabs|el:lily|0.7||leftover,leftover,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.85||handshake,handshake,created,200,24192,no,,1,openai
elevenlabs|el:lily|0.7||handshake,handshake,created,200,36864,no,,1,openai
elevenlabs|el:lily|0.85||drag,drag,created,200,25344,no,,1,openai
elevenlabs|el:lily|0.7||drag,drag,created,200,23424,no,,1,openai
elevenlabs|el:lily|0.85||consultation,consultation,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.7||consultation,consultation,created,200,41472,no,,1,openai
elevenlabs|el:lily|0.85||contract,contract,created,200,25344,no,,1,openai
elevenlabs|el:lily|0.7||contract,contract,created,200,23424,no,,1,openai
elevenlabs|el:lily|0.85||disability,disability,created,200,26112,no,,1,openai
elevenlabs|el:lily|0.7||disability,disability,created,200,24576,no,,1,openai
elevenlabs|el:lily|0.85||disabled,disabled,created,200,20352,no,,1,openai
elevenlabs|el:lily|0.7||disabled,disabled,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.85||deserve,deserve,created,200,64896,no,,1,openai
elevenlabs|el:lily|0.7||deserve,deserve,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||resign,resign,created,200,26112,no,,1,openai
elevenlabs|el:lily|0.7||resign,resign,created,200,20736,no,,1,openai
elevenlabs|el:lily|0.85||relay,relay,created,200,29184,no,,1,openai
elevenlabs|el:lily|0.7||relay,relay,created,200,25344,no,,1,openai
elevenlabs|el:lily|0.85||stability,stability,created,200,25344,no,,1,openai
elevenlabs|el:lily|0.7||stability,stability,created,200,33408,no,,1,openai
elevenlabs|el:lily|0.85||criterion,criterion,created,200,29184,no,,1,openai
elevenlabs|el:lily|0.7||criterion,criterion,created,200,31488,no,,1,openai
elevenlabs|el:lily|0.85||input,input,created,200,26112,no,,1,openai
elevenlabs|el:lily|0.7||input,input,created,200,33408,no,,1,openai
elevenlabs|el:lily|0.85||tune,tune,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.7||tune,tune,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||platform,platform,created,200,23424,no,,1,openai
elevenlabs|el:lily|0.7||platform,platform,created,200,31488,no,,1,openai
elevenlabs|el:lily|0.85||pray,pray,created,200,17664,no,,1,openai
elevenlabs|el:lily|0.7||pray,pray,created,200,36096,no,,1,openai
elevenlabs|el:lily|0.85||grant,grant,created,200,21504,no,,1,openai
elevenlabs|el:lily|0.7||grant,grant,created,200,19968,no,,1,openai
elevenlabs|el:lily|0.85||shade,shade,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.7||shade,shade,created,200,28800,no,,1,openai
elevenlabs|el:lily|0.85||weed,weed,created,200,24192,no,,1,openai
elevenlabs|el:lily|0.7||weed,weed,created,200,20736,no,,1,openai
elevenlabs|el:lily|0.85||dusty,dusty,created,200,24192,no,,1,openai
elevenlabs|el:lily|0.7||dusty,dusty,created,200,43776,no,,1,openai
elevenlabs|el:lily|0.85||hut,hut,created,200,19584,no,,1,openai
elevenlabs|el:lily|0.7||hut,hut,created,200,22272,no,,1,openai
elevenlabs|el:lily|0.85||fireplace,fireplace,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.7||fireplace,fireplace,created,200,36096,no,,1,openai
elevenlabs|el:lily|0.85||kettle,kettle,created,200,15744,no,,1,openai
elevenlabs|el:lily|0.7||kettle,kettle,created,200,18816,no,,1,openai
elevenlabs|el:lily|0.85||jar,jar,created,200,29184,no,,1,openai
elevenlabs|el:lily|0.7||jar,jar,created,200,22272,no,,1,openai
elevenlabs|el:lily|0.85||jam,jam,created,200,19584,no,,1,openai
elevenlabs|el:lily|0.7||jam,jam,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.85||saucer,saucer,created,200,17664,no,,1,openai
elevenlabs|el:lily|0.7||saucer,saucer,created,200,23424,no,,1,openai
elevenlabs|el:lily|0.85||forehead,forehead,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.7||forehead,forehead,created,200,26880,no,,1,openai
elevenlabs|el:lily|0.85||jaw,jaw,created,200,21504,no,,1,openai
elevenlabs|el:lily|0.7||jaw,jaw,created,200,19968,no,,1,openai
elevenlabs|el:lily|0.85||wrinkle,wrinkle,created,200,39552,no,,1,openai
elevenlabs|el:lily|0.7||wrinkle,wrinkle,created,200,23424,no,,1,openai
elevenlabs|el:lily|0.85||doorway,doorway,created,200,27264,no,,1,openai
elevenlabs|el:lily|0.7||doorway,doorway,created,200,48384,no,,1,openai
elevenlabs|el:lily|0.85||ripe,ripe,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.7||ripe,ripe,created,200,24576,no,,1,openai
elevenlabs|el:lily|0.85||tube,tube,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.7||tube,tube,created,200,43776,no,,1,openai
elevenlabs|el:lily|0.85||plug,plug,created,200,18816,no,,1,openai
elevenlabs|el:lily|0.7||plug,plug,created,200,18816,no,,1,openai
elevenlabs|el:lily|0.85||grill,grill,created,200,18816,no,,1,openai
elevenlabs|el:lily|0.7||grill,grill,created,200,31488,no,,1,openai
elevenlabs|el:lily|0.85||code,code,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.7||code,code,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||council,council,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.7||council,council,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.85||CV,CV,created,200,30720,no,,1,openai
elevenlabs|el:lily|0.7||CV,CV,created,200,31488,no,,1,openai
elevenlabs|el:lily|0.85||dedicate,dedicate,created,200,26112,no,,1,openai
elevenlabs|el:lily|0.7||dedicate,dedicate,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||employer,employer,created,200,22272,no,,1,openai
elevenlabs|el:lily|0.7||employer,employer,created,200,36096,no,,1,openai
elevenlabs|el:lily|0.85||entrepreneur,entrepreneur,created,200,48768,no,,1,openai
elevenlabs|el:lily|0.7||entrepreneur,entrepreneur,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||estate,estate,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.7||estate,estate,created,200,26880,no,,1,openai
elevenlabs|el:lily|0.85||finance,finance,created,200,21504,no,,1,openai
elevenlabs|el:lily|0.7||finance,finance,created,200,26880,no,,1,openai
elevenlabs|el:lily|0.85||greedy,greedy,created,200,23424,no,,1,openai
elevenlabs|el:lily|0.7||greedy,greedy,created,200,58752,no,,1,openai
elevenlabs|el:lily|0.85||handwriting,handwriting,created,200,25344,no,,1,openai
elevenlabs|el:lily|0.7||handwriting,handwriting,created,200,36096,no,,1,openai
elevenlabs|el:lily|0.85||intermediate,intermediate,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.7||intermediate,intermediate,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.85||justice,justice,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.7||justice,justice,created,200,39168,no,,1,openai
elevenlabs|el:lily|0.85||orient,orient,created,200,22272,no,,1,openai
elevenlabs|el:lily|0.7||orient,orient,created,200,36096,no,,1,openai
elevenlabs|el:lily|0.85||participant,participant,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.7||participant,participant,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||priority,priority,created,200,25344,no,,1,openai
elevenlabs|el:lily|0.7||priority,priority,created,200,25344,no,,1,openai
elevenlabs|el:lily|0.85||proficiency,proficiency,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.7||proficiency,proficiency,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.85||profile,profile,created,200,20352,no,,1,openai
elevenlabs|el:lily|0.7||profile,profile,created,200,38016,no,,1,openai
elevenlabs|el:lily|0.85||receipt,receipt,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.7||receipt,receipt,created,200,32640,no,,1,openai
elevenlabs|el:lily|0.85||receptionist,receptionist,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.7||receptionist,receptionist,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.85||scenario,scenario,created,200,23424,no,,1,openai
elevenlabs|el:lily|0.7||scenario,scenario,created,200,39168,no,,1,openai
elevenlabs|el:lily|0.85||supervise,supervise,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.7||supervise,supervise,created,200,47232,no,,1,openai
elevenlabs|el:lily|0.85||communist,communist,created,200,33792,no,,1,openai
elevenlabs|el:lily|0.7||communist,communist,created,200,58752,no,,1,openai
elevenlabs|el:lily|0.85||debt,debt,created,200,27264,no,,1,openai
elevenlabs|el:lily|0.7||debt,debt,created,200,31488,no,,1,openai
elevenlabs|el:lily|0.85||graphic,graphic,created,200,46080,no,,1,openai
elevenlabs|el:lily|0.7||graphic,graphic,created,200,36096,no,,1,openai
elevenlabs|el:lily|0.85||geometry,geometry,created,200,29184,no,,1,openai
elevenlabs|el:lily|0.7||geometry,geometry,created,200,29952,no,,1,openai
elevenlabs|el:lily|0.85||parking,parking,created,200,16896,no,,1,openai
elevenlabs|el:lily|0.7||parking,parking,created,200,36864,no,,1,openai
elevenlabs|el:lily|0.85||disk,disk,created,200,19584,no,,1,openai
elevenlabs|el:lily|0.7||disk,disk,created,200,25344,no,,1,openai
elevenlabs|el:lily|0.85||knit,knit,created,200,15744,no,,1,openai
elevenlabs|el:lily|0.7||knit,knit,created,200,44928,no,,1,openai
elevenlabs|el:lily|0.85||wool,wool,created,200,19584,no,,1,openai
elevenlabs|el:lily|0.7||wool,wool,created,200,33408,no,,1,openai
elevenlabs|el:lily|0.85||sew,sew,created,200,19584,no,,1,openai
elevenlabs|el:lily|0.7||sew,sew,created,200,54144,no,,1,openai
elevenlabs|el:lily|0.85||purse,purse,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.7||purse,purse,created,200,28800,no,,1,openai
elevenlabs|el:lily|0.85||collar,collar,created,200,28032,no,,1,openai
elevenlabs|el:lily|0.7||collar,collar,created,200,34560,no,,1,openai
elevenlabs|el:lily|0.85||spy,spy,created,200,38400,no,,1,openai
elevenlabs|el:lily|0.7||spy,spy,created,200,24576,no,,1,openai
elevenlabs|el:lily|0.85||hydrogen,hydrogen,created,200,48768,no,,1,openai
elevenlabs|el:lily|0.7||hydrogen,hydrogen,created,200,19968,no,,1,openai
elevenlabs|el:lily|0.85||radium,radium,created,200,21504,no,,1,openai
elevenlabs|el:lily|0.7||radium,radium,created,200,23424,no,,1,openai
elevenlabs|el:lily|0.85||commit,commit,created,200,39552,no,,1,openai
elevenlabs|el:lily|0.7||commit,commit,created,200,59904,no,,1,openai
elevenlabs|el:lily|0.85||secretary,secretary,created,200,21504,no,,1,openai
elevenlabs|el:lily|0.7||secretary,secretary,created,200,40320,no,,1,openai
elevenlabs|el:lily|0.8||My first day at senior high was both exciting and a little scary.,My first day at senior high was both exciting and a little scary.,created,200,82944,no,,1,openai
elevenlabs|el:lily|0.8||I joined the badminton club to stay fit and make new friends.,I joined the badminton club to stay fit and make new friends.,created,200,96000,no,,1,openai
elevenlabs|el:lily|0.8||His kind words made me feel a lot more relaxed.,His kind words made me feel a lot more relaxed.,created,200,60288,no,,1,openai
"elevenlabs|el:lily|0.8||Keep calm and be prepared, and you will make a good start.","Keep calm and be prepared, and you will make a good start.",created,200,71424,no,,1,openai
elevenlabs|el:lily|0.8||Orientation Day is a great chance to get to know the school.,Orientation Day is a great chance to get to know the school.,created,200,75648,no,,1,openai
elevenlabs|el:lily|0.8||I am really looking forward to the new school year.,I am really looking forward to the new school year.,created,200,63360,no,,1,openai
elevenlabs|el:lily|0.8||There is no ham in a hamburger.,There is no ham in a hamburger.,created,200,50688,no,,1,openai
"elevenlabs|el:lily|0.8||Americans put gas in their cars, but the British say petrol.","Americans put gas in their cars, but the British say petrol.",created,200,93600,no,,1,openai
"elevenlabs|el:lily|0.8||If you add 'un-' to 'happy', it means the opposite.","If you add 'un-' to 'happy', it means the opposite.",created,200,61056,no,,1,openai
elevenlabs|el:lily|0.8||'BRB' is a short form of 'be right back'.,'BRB' is a short form of 'be right back'.,created,200,63360,no,,1,openai
elevenlabs|el:lily|0.8||She had a frog in her throat and could hardly speak.,She had a frog in her throat and could hardly speak.,created,200,66816,no,,1,openai
elevenlabs|el:lily|0.8||Remember to water the flowers every morning.,Remember to water the flowers every morning.,created,200,69120,no,,1,openai
elevenlabs|el:lily|0.8||Dad has grown a grey beard nowadays.,Dad has grown a grey beard nowadays.,created,200,60672,no,,1,openai
elevenlabs|el:lily|0.8||Mum goes jogging every morning to stay fit.,Mum goes jogging every morning to stay fit.,created,200,67200,no,,1,openai
elevenlabs|el:lily|0.8||Grandpa plays chess with my father every Friday night.,Grandpa plays chess with my father every Friday night.,created,200,67584,no,,1,openai
elevenlabs|el:lily|0.8||We are throwing Grandma a big birthday party.,We are throwing Grandma a big birthday party.,created,200,56064,no,,1,openai
elevenlabs|el:lily|0.8||I had a long chat with my dad about my future.,I had a long chat with my dad about my future.,created,200,59136,no,,1,openai
elevenlabs|el:lily|0.8||Mum apologised for missing my school show.,Mum apologised for missing my school show.,created,200,66720,no,,1,openai
elevenlabs|el:lily|0.8||A true friend stays with you in hard times.,A true friend stays with you in hard times.,created,200,54144,no,,1,openai
"elevenlabs|el:lily|0.8||Thanks to social media, we can keep in touch with faraway friends.","Thanks to social media, we can keep in touch with faraway friends.",created,200,101760,no,,1,openai
elevenlabs|el:lily|0.8||She is the girl whose ideas are always inspiring.,She is the girl whose ideas are always inspiring.,created,200,79200,no,,1,openai
elevenlabs|el:lily|0.8||I prefer making friends face to face rather than online.,I prefer making friends face to face rather than online.,created,200,89760,no,,1,openai
elevenlabs|el:lily|0.8||Never share private information with strangers online.,Never share private information with strangers online.,created,200,85920,no,,1,openai
elevenlabs|el:lily|0.8||Saying sorry first is one of the bravest things a friend can do.,Saying sorry first is one of the bravest things a friend can do.,created,200,102240,no,,1,openai
"elevenlabs|el:lily|0.8||Every autumn, monarch butterflies fly thousands of kilometres south.","Every autumn, monarch butterflies fly thousands of kilometres south.",created,200,106560,no,,1,openai
elevenlabs|el:lily|0.8||The eagle uses its sharp eyes to find small animals far below.,The eagle uses its sharp eyes to find small animals far below.,created,200,97920,no,,1,openai
elevenlabs|el:lily|0.8||A good zoo can help protect animals that are in danger.,A good zoo can help protect animals that are in danger.,created,200,70656,no,,1,openai
"elevenlabs|el:lily|0.8||When winter comes, many animals migrate to warmer places.","When winter comes, many animals migrate to warmer places.",created,200,88320,no,,1,openai
elevenlabs|el:lily|0.8||We are only visitors to the world of wild animals.,We are only visitors to the world of wild animals.,created,200,78240,no,,1,openai
elevenlabs|el:lily|0.8||The number of these butterflies has fallen very fast.,The number of these butterflies has fallen very fast.,created,200,85440,no,,1,openai
elevenlabs|el:lily|0.8||The local people cut the steep mountains into terraces so that they could grow more rice.,The local people cut the steep mountains into terraces so that they could grow more rice.,created,200,112896,no,,1,openai
elevenlabs|el:lily|0.8||The Great Barrier Reef is the largest structure on Earth made by living things.,The Great Barrier Reef is the largest structure on Earth made by living things.,created,200,125280,no,,1,openai
elevenlabs|el:lily|0.8||People without a garden can rent a small piece of land on which to grow things.,People without a garden can rent a small piece of land on which to grow things.,created,200,101376,no,,1,openai
elevenlabs|el:lily|0.8||You should wait until everyone has been served before you start eating.,You should wait until everyone has been served before you start eating.,created,200,90240,no,,1,openai
"elevenlabs|el:lily|0.8||The chef recommended the fish, and it was truly delicious.","The chef recommended the fish, and it was truly delicious.",created,200,89760,no,,1,openai
elevenlabs|el:lily|0.8||A balanced diet should include fresh fruit and vegetables.,A balanced diet should include fresh fruit and vegetables.,created,200,92640,no,,1,openai
elevenlabs|el:lily|0.8||Families gather to celebrate the festival every year.,Families gather to celebrate the festival every year.,created,200,83520,no,,1,openai
elevenlabs|el:lily|0.8||Chinese people living overseas also celebrate the festival.,Chinese people living overseas also celebrate the festival.,created,200,93600,no,,1,openai
elevenlabs|el:lily|0.8||She can't have been at the lantern fair then.,She can't have been at the lantern fair then.,created,200,57216,no,,1,openai
"elevenlabs|el:lily|0.8||Football is a simple game to play, and that is why it is so popular.","Football is a simple game to play, and that is why it is so popular.",created,200,106080,no,,1,openai
elevenlabs|el:lily|0.8||She was too tired to finish the last lap of the race.,She was too tired to finish the last lap of the race.,created,200,84960,no,,1,openai
elevenlabs|el:lily|0.8||Tai chi involves slow movements to relax your mind and calm your body.,Tai chi involves slow movements to relax your mind and calm your body.,created,200,89856,no,,1,openai
elevenlabs|el:lily|0.8||The sports watch is light enough to wear all day long.,The sports watch is light enough to wear all day long.,created,200,85440,no,,1,openai
elevenlabs|el:lily|0.8||He goes running every evening to deal with the stress of work.,He goes running every evening to deal with the stress of work.,created,200,98880,no,,1,openai
"elevenlabs|el:lily|0.8||With just a rope, you can skip almost anywhere and keep fit.","With just a rope, you can skip almost anywhere and keep fit.",created,200,74112,no,,1,openai
"elevenlabs|el:lily|0.8||Peking Opera combines music, singing and acting on one stage.","Peking Opera combines music, singing and acting on one stage.",created,200,94080,no,,1,openai
"elevenlabs|el:lily|0.8||Watching the sad ending, many viewers could not hold back their tears.","Watching the sad ending, many viewers could not hold back their tears.",created,200,87168,no,,1,openai
elevenlabs|el:lily|0.8||The film is based on a famous novel.,The film is based on a famous novel.,created,200,53760,no,,1,openai
elevenlabs|el:lily|0.8||The whole audience stood up to applaud the actors.,The whole audience stood up to applaud the actors.,created,200,63744,no,,1,openai
elevenlabs|el:lily|0.8||I'd like to book two tickets for the show on Saturday.,I'd like to book two tickets for the show on Saturday.,created,200,68736,no,,1,openai
elevenlabs|el:lily|0.8||The nature documentary showed leopards in the wild.,The nature documentary showed leopards in the wild.,created,200,64512,no,,1,openai
elevenlabs|el:lily|0.8||Our next destination is a small village by the lake.,Our next destination is a small village by the lake.,created,200,66048,no,,1,openai
elevenlabs|el:lily|0.8||The train follows a route running along the coast.,The train follows a route running along the coast.,created,200,63744,no,,1,openai
elevenlabs|el:lily|0.8||Remember to exchange some foreign currency before the flight.,Remember to exchange some foreign currency before the flight.,created,200,96960,no,,1,openai
elevenlabs|el:lily|0.8||The road leading to the village is steep and narrow.,The road leading to the village is steep and narrow.,created,200,65280,no,,1,openai
elevenlabs|el:lily|0.8||We watched the setting sun turn the sky gold.,We watched the setting sun turn the sky gold.,created,200,56064,no,,1,openai
elevenlabs|el:lily|0.8||Adventure tourists often explore remote and unusual places.,Adventure tourists often explore remote and unusual places.,created,200,75264,no,,1,openai
elevenlabs|el:lily|0.8||Sharks attack people only by accident.,Sharks attack people only by accident.,created,200,68736,no,,1,openai
elevenlabs|el:lily|0.8||We should reduce our carbon footprint.,We should reduce our carbon footprint.,created,200,52992,no,,1,openai
elevenlabs|el:lily|0.8||Devices in stand-by mode still use electricity.,Devices in stand-by mode still use electricity.,created,200,59904,no,,1,openai
elevenlabs|el:lily|0.8||The nature reserve was established in 2000.,The nature reserve was established in 2000.,created,200,68736,no,,1,openai
elevenlabs|el:lily|0.8||Smog can cause serious breathing problems.,Smog can cause serious breathing problems.,created,200,54144,no,,1,openai
elevenlabs|el:lily|0.8||Please turn off the lights when you leave the room.,Please turn off the lights when you leave the room.,created,200,59520,no,,1,openai
"elevenlabs|el:lily|0.8||Disappointed by his behaviour, I told my best friend everything.","Disappointed by his behaviour, I told my best friend everything.",created,200,100800,no,,1,openai
elevenlabs|el:lily|0.8||I was only letting off steam when I complained about my teammate.,I was only letting off steam when I complained about my teammate.,created,200,82176,no,,1,openai
elevenlabs|el:lily|0.8||A sincere apology can repair a damaged friendship.,A sincere apology can repair a damaged friendship.,created,200,64512,no,,1,openai
"elevenlabs|el:lily|0.8||Good friendships, like the porcupines, need a little space.","Good friendships, like the porcupines, need a little space.",created,200,89760,no,,1,openai
elevenlabs|el:lily|0.8||Take a deep breath and calm down before you speak in anger.,Take a deep breath and calm down before you speak in anger.,created,200,76032,no,,1,openai
elevenlabs|el:lily|0.8||Honesty is the core of every true friendship.,Honesty is the core of every true friendship.,created,200,70080,no,,1,openai
elevenlabs|el:lily|0.8||Ryan raised enough money to build a well in Africa.,Ryan raised enough money to build a well in Africa.,created,200,80640,no,,1,openai
elevenlabs|el:lily|0.8||Many kind people donate money to charity every year.,Many kind people donate money to charity every year.,created,200,66048,no,,1,openai
elevenlabs|el:lily|0.8||The grateful children invited him to visit their school.,The grateful children invited him to visit their school.,created,200,87840,no,,1,openai
elevenlabs|el:lily|0.8||Volunteers give their free time to help other people.,Volunteers give their free time to help other people.,created,200,83520,no,,1,openai
elevenlabs|el:lily|0.8||Tu Youyou found a new treatment for malaria.,Tu Youyou found a new treatment for malaria.,created,200,56064,no,,1,openai
elevenlabs|el:lily|0.8||Even a small action can make a real difference.,Even a small action can make a real difference.,created,200,72960,no,,1,openai
elevenlabs|el:lily|0.8||Many useful inventions have been made in recent years.,Many useful inventions have been made in recent years.,created,200,68736,no,,1,openai
elevenlabs|el:lily|0.8||New 3D printers have been used to make replacement body parts.,New 3D printers have been used to make replacement body parts.,created,200,103200,no,,1,openai
"elevenlabs|el:lily|0.8||The intelligent walking house is powered by the sun, so it is eco-friendly.","The intelligent walking house is powered by the sun, so it is eco-friendly.",created,200,94848,no,,1,openai
"elevenlabs|el:lily|0.8||So far, no time machine has been invented anywhere in the world.","So far, no time machine has been invented anywhere in the world.",created,200,100800,no,,1,openai
